label shape (60000, 919)
loss:  244 :  tf.Tensor(0.05224757641553879, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  245 :  tf.Tensor(0.06123620644211769, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  246 :  tf.Tensor(0.057633109390735626, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  247 :  tf.Tensor(0.06833379715681076, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  248 :  tf.Tensor(0.04232441261410713, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  249 :  tf.Tensor(0.060092367231845856, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  250 :  tf.Tensor(0.06077283248305321, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  251 :  tf.Tensor(0.10023320466279984, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  252 :  tf.Tensor(0.0838148221373558, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  253 :  tf.Tensor(0.05257778987288475, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  254 :  tf.Tensor(0.04996972158551216, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  255 :  tf.Tensor(0.15644311904907227, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  256 :  tf.Tensor(0.16325512528419495, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  257 :  tf.Tensor(0.12171751260757446, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  258 :  tf.Tensor(0.11393669992685318, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  259 :  tf.Tensor(0.10672011226415634, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  260 :  tf.Tensor(0.19114120304584503, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  261 :  tf.Tensor(0.11891813576221466, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  262 :  tf.Tensor(0.10393043607473373, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  263 :  tf.Tensor(0.13027143478393555, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  264 :  tf.Tensor(0.15882962942123413, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  265 :  tf.Tensor(0.12740875780582428, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  266 :  tf.Tensor(0.12113860249519348, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  267 :  tf.Tensor(0.14675110578536987, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  268 :  tf.Tensor(0.08632519096136093, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  269 :  tf.Tensor(0.10373878479003906, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  270 :  tf.Tensor(0.11300107836723328, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  271 :  tf.Tensor(0.07768699526786804, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  272 :  tf.Tensor(0.0685599148273468, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  273 :  tf.Tensor(0.08800288289785385, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  274 :  tf.Tensor(0.1334710568189621, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  275 :  tf.Tensor(0.062330879271030426, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  276 :  tf.Tensor(0.09583780914545059, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  277 :  tf.Tensor(0.07992720603942871, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  278 :  tf.Tensor(0.1560075581073761, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  279 :  tf.Tensor(0.09219737350940704, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  280 :  tf.Tensor(0.10903415828943253, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  281 :  tf.Tensor(0.11845436692237854, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  282 :  tf.Tensor(0.1422654390335083, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  283 :  tf.Tensor(0.0678795874118805, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  284 :  tf.Tensor(0.07758433371782303, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  285 :  tf.Tensor(0.07483464479446411, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  286 :  tf.Tensor(0.10331813991069794, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  287 :  tf.Tensor(0.12046123296022415, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  288 :  tf.Tensor(0.11604435741901398, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  289 :  tf.Tensor(0.1266847550868988, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  290 :  tf.Tensor(0.1276320368051529, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  291 :  tf.Tensor(0.07847638428211212, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  292 :  tf.Tensor(0.10961060225963593, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  293 :  tf.Tensor(0.09647443145513535, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  294 :  tf.Tensor(0.0830693319439888, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  295 :  tf.Tensor(0.1345970630645752, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  296 :  tf.Tensor(0.10126816481351852, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  297 :  tf.Tensor(0.14378784596920013, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  298 :  tf.Tensor(0.0683976337313652, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  299 :  tf.Tensor(0.07979865372180939, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  300 :  tf.Tensor(0.08801886439323425, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  301 :  tf.Tensor(0.11241542547941208, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  302 :  tf.Tensor(0.12542922794818878, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  303 :  tf.Tensor(0.16620062291622162, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  304 :  tf.Tensor(0.12551431357860565, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  305 :  tf.Tensor(0.08980794996023178, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  306 :  tf.Tensor(0.0785813257098198, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  307 :  tf.Tensor(0.07665546983480453, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  308 :  tf.Tensor(0.06050494685769081, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  309 :  tf.Tensor(0.13938379287719727, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  310 :  tf.Tensor(0.06533189117908478, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  311 :  tf.Tensor(0.05282914265990257, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  312 :  tf.Tensor(0.08915509283542633, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  313 :  tf.Tensor(0.11183831840753555, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  314 :  tf.Tensor(0.08215426653623581, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  315 :  tf.Tensor(0.07780390977859497, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  316 :  tf.Tensor(0.07904461026191711, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  317 :  tf.Tensor(0.06520520150661469, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  318 :  tf.Tensor(0.11156114935874939, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  319 :  tf.Tensor(0.10633809119462967, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  320 :  tf.Tensor(0.14553380012512207, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  321 :  tf.Tensor(0.0810149684548378, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  322 :  tf.Tensor(0.16396617889404297, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  323 :  tf.Tensor(0.12399556487798691, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  324 :  tf.Tensor(0.08503943681716919, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  325 :  tf.Tensor(0.1431729793548584, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  326 :  tf.Tensor(0.23306487500667572, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  327 :  tf.Tensor(0.11289766430854797, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  328 :  tf.Tensor(0.09681424498558044, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  329 :  tf.Tensor(0.13267330825328827, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  330 :  tf.Tensor(0.13034328818321228, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  331 :  tf.Tensor(0.1440931260585785, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  332 :  tf.Tensor(0.1442088782787323, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  333 :  tf.Tensor(0.11348655819892883, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  334 :  tf.Tensor(0.14992497861385345, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  335 :  tf.Tensor(0.10615555942058563, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  336 :  tf.Tensor(0.10283370316028595, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  337 :  tf.Tensor(0.10781257599592209, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  338 :  tf.Tensor(0.11340540647506714, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  339 :  tf.Tensor(0.08473321050405502, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  340 :  tf.Tensor(0.1101340651512146, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  341 :  tf.Tensor(0.08583265542984009, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  342 :  tf.Tensor(0.16949576139450073, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  343 :  tf.Tensor(0.07713020592927933, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  344 :  tf.Tensor(0.1062820702791214, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  345 :  tf.Tensor(0.11308109015226364, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  346 :  tf.Tensor(0.11721662431955338, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  347 :  tf.Tensor(0.1429310142993927, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  348 :  tf.Tensor(0.11370084434747696, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  349 :  tf.Tensor(0.07175305485725403, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  350 :  tf.Tensor(0.09034145623445511, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  351 :  tf.Tensor(0.09174946695566177, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  352 :  tf.Tensor(0.08323744684457779, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  353 :  tf.Tensor(0.09011612087488174, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  354 :  tf.Tensor(0.0898832306265831, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  355 :  tf.Tensor(0.07522156834602356, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  356 :  tf.Tensor(0.0684119239449501, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  357 :  tf.Tensor(0.22010283172130585, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  358 :  tf.Tensor(0.10540365427732468, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  359 :  tf.Tensor(0.11917278170585632, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  360 :  tf.Tensor(0.11392892897129059, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  361 :  tf.Tensor(0.13721510767936707, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  362 :  tf.Tensor(0.10644945502281189, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  363 :  tf.Tensor(0.08827952295541763, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  364 :  tf.Tensor(0.08424025774002075, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  365 :  tf.Tensor(0.12497428804636002, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  366 :  tf.Tensor(0.18517732620239258, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  367 :  tf.Tensor(0.17438405752182007, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  368 :  tf.Tensor(0.06908673048019409, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  369 :  tf.Tensor(0.1354730725288391, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  370 :  tf.Tensor(0.10914073139429092, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  371 :  tf.Tensor(0.13664178550243378, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  372 :  tf.Tensor(0.13312093913555145, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  373 :  tf.Tensor(0.1499057412147522, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  374 :  tf.Tensor(0.16987267136573792, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  375 :  tf.Tensor(0.11435666680335999, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  376 :  tf.Tensor(0.1445731669664383, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  377 :  tf.Tensor(0.1655956506729126, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  378 :  tf.Tensor(0.13108190894126892, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  379 :  tf.Tensor(0.11983399093151093, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  380 :  tf.Tensor(0.12152787297964096, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  381 :  tf.Tensor(0.20544496178627014, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  382 :  tf.Tensor(0.14655490219593048, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  383 :  tf.Tensor(0.15207725763320923, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  384 :  tf.Tensor(0.17359262704849243, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  385 :  tf.Tensor(0.15850836038589478, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  386 :  tf.Tensor(0.09781400859355927, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  387 :  tf.Tensor(0.16734354197978973, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  388 :  tf.Tensor(0.12034934014081955, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  389 :  tf.Tensor(0.13114827871322632, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  390 :  tf.Tensor(0.1256958544254303, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  391 :  tf.Tensor(0.10536527633666992, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  392 :  tf.Tensor(0.151021808385849, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  393 :  tf.Tensor(0.16779214143753052, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  394 :  tf.Tensor(0.12470746785402298, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  395 :  tf.Tensor(0.12530609965324402, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  396 :  tf.Tensor(0.1486753672361374, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  397 :  tf.Tensor(0.1421368569135666, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  398 :  tf.Tensor(0.1568048894405365, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  399 :  tf.Tensor(0.10947650671005249, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  400 :  tf.Tensor(0.14597733318805695, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  401 :  tf.Tensor(0.11650208383798599, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  402 :  tf.Tensor(0.13888810575008392, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  403 :  tf.Tensor(0.11050254851579666, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  404 :  tf.Tensor(0.10462971776723862, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  405 :  tf.Tensor(0.10745283216238022, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  406 :  tf.Tensor(0.09872345626354218, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  407 :  tf.Tensor(0.09613654017448425, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  408 :  tf.Tensor(0.19311222434043884, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  409 :  tf.Tensor(0.08322878926992416, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  410 :  tf.Tensor(0.14444641768932343, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  411 :  tf.Tensor(0.1079193651676178, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  412 :  tf.Tensor(0.23232080042362213, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  413 :  tf.Tensor(0.1539992094039917, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  414 :  tf.Tensor(0.17940792441368103, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  415 :  tf.Tensor(0.14971061050891876, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  416 :  tf.Tensor(0.09234026819467545, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  417 :  tf.Tensor(0.10206202417612076, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  418 :  tf.Tensor(0.15010826289653778, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  419 :  tf.Tensor(0.07000242918729782, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  420 :  tf.Tensor(0.13663870096206665, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  421 :  tf.Tensor(0.21701431274414062, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  422 :  tf.Tensor(0.09328507632017136, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  423 :  tf.Tensor(0.09126478433609009, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  424 :  tf.Tensor(0.08715754747390747, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  425 :  tf.Tensor(0.07276415824890137, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  426 :  tf.Tensor(0.07903089374303818, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  427 :  tf.Tensor(0.08420059084892273, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  428 :  tf.Tensor(0.05696861445903778, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  429 :  tf.Tensor(0.06903055310249329, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  430 :  tf.Tensor(0.07284791767597198, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  431 :  tf.Tensor(0.0525071918964386, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  432 :  tf.Tensor(0.058280181139707565, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  433 :  tf.Tensor(0.05309392139315605, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  434 :  tf.Tensor(0.04139319434762001, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  435 :  tf.Tensor(0.07612467557191849, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  436 :  tf.Tensor(0.1121702566742897, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  437 :  tf.Tensor(0.15786021947860718, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  438 :  tf.Tensor(0.11973153799772263, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  439 :  tf.Tensor(0.1090669333934784, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  440 :  tf.Tensor(0.10772385448217392, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  441 :  tf.Tensor(0.11599057912826538, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  442 :  tf.Tensor(0.1014077290892601, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  443 :  tf.Tensor(0.13094192743301392, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  444 :  tf.Tensor(0.12476249784231186, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  445 :  tf.Tensor(0.09771310538053513, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  446 :  tf.Tensor(0.11908262223005295, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  447 :  tf.Tensor(0.1288319081068039, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  448 :  tf.Tensor(0.06725899875164032, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  449 :  tf.Tensor(0.07545903325080872, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  450 :  tf.Tensor(0.11962094902992249, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
